event_index,n_gen_triplet,leading_truth_triplet_slot,m_jet1jet2,m_jet2jet3
7558,0,,,
7559,1,1,134.270621,81.0410166
7560,2,1,73.0854267,96.286071
7561,1,1,80.9727735,70.3116283
7562,1,1,198.147795,72.0127573
7563,2,0,68.3749209,81.976644
7564,1,1,123.382821,55.3170692
7565,0,,,
7566,1,1,36.8320459,82.2430875
7567,0,,,
7568,1,0,62.6847996,89.7060843
7569,1,1,112.071052,101.960831
7570,0,,,
7571,1,0,58.8996985,76.8077599
7572,0,,,
7573,0,,,
7574,1,0,75.0400785,77.0537781
7575,0,,,
7576,1,1,125.637069,101.408936
7577,1,1,178.036073,117.716037
7578,0,,,
7579,1,1,132.758095,96.1503525
7580,0,,,
7581,0,,,
7582,0,,,
7583,1,0,64.8494147,110.742788
7584,2,0,105.988283,78.7126611
7585,1,0,245.308827,147.315301
7586,1,1,130.0336,111.251849
7587,1,0,140.911979,75.7637417
7588,0,,,
7589,2,0,77.8528418,49.6968842
7590,1,0,119.132295,54.2011308
7591,2,0,128.965989,66.6965009
7592,1,1,102.967892,68.552503
7593,0,,,
7594,1,1,110.749144,70.7495413
7595,1,0,94.9796025,87.7342197
7596,0,,,
7597,2,1,125.925934,58.1167801
7598,0,,,
7599,1,0,121.921967,118.671414
7600,0,,,
7601,0,,,
7602,1,1,122.528102,65.8663322
7603,2,0,74.4656835,91.1487462
7604,1,0,98.8160206,83.6674969
7605,0,,,
7606,0,,,
7607,0,,,
7608,1,0,72.9629038,54.2347652
7609,0,,,
7610,1,0,78.5381219,83.6220684
7611,0,,,
7612,1,0,133.460767,78.9340091
7613,0,,,
7614,0,,,
7615,1,0,61.6803362,97.8372564
7616,2,1,122.666822,80.3593031
7617,0,,,
7618,1,0,75.6980147,106.081534
7619,0,,,
7620,0,,,
7621,0,,,
7622,0,,,
7623,1,0,94.2276662,121.950946
7624,1,0,191.725932,153.987415
7625,0,,,
7626,0,,,
7627,0,,,
7628,0,,,
7629,0,,,
7630,1,0,110.963045,81.8990691
7631,0,,,
7632,1,0,99.2808716,73.7235999
7633,0,,,
7634,0,,,
7635,0,,,
7636,0,,,
7637,0,,,
7638,0,,,
7639,0,,,
7640,0,,,
7641,1,1,112.251285,44.1517784
7642,2,1,112.973471,96.4797993
7643,0,,,
7644,0,,,
7645,1,0,105.510486,71.319666
7646,0,,,
7647,0,,,
7648,0,,,
7649,0,,,
7650,0,,,
7651,1,0,129.513862,78.1057311
7652,0,,,
7653,0,,,
7654,1,1,82.7654056,74.6820818
7655,0,,,
7656,1,1,70.0741097,58.3530911
7657,0,,,
7658,0,,,
7659,1,1,82.9866533,67.6745054
7660,0,,,
7661,2,1,92.5498894,114.794279
7662,1,1,120.954487,102.087834
7663,1,0,79.9688547,98.0528084
7664,1,0,146.538532,78.0412808
7665,1,0,120.869347,69.1533347
7666,0,,,
7667,0,,,
7668,0,,,
7669,1,1,207.246238,71.153197
7670,1,0,124.411681,81.1010822
7671,2,0,124.958612,89.640914
7672,0,,,
7673,0,,,
7674,0,,,
7675,1,0,119.296685,82.7519394
7676,0,,,
7677,0,,,
7678,0,,,
7679,0,,,
7680,0,,,
7681,1,0,119.105945,80.4093696
7682,0,,,
7683,1,0,138.21037,69.0790244
7684,0,,,
7685,1,1,114.2342,77.6649569
7686,0,,,
7687,0,,,
7688,0,,,
7689,0,,,
7690,0,,,
7691,1,1,111.111218,69.5241454
7692,1,0,105.667837,83.4619963
7693,1,0,85.922576,64.4459959
7694,1,1,129.056327,93.3279526
7695,0,,,
7696,1,0,92.4473013,52.8878748
7697,0,,,
7698,0,,,
7699,1,0,141.159528,57.9921534
7700,1,0,149.597564,94.2855162
7701,1,0,74.3714896,71.9249631
7702,1,1,181.515545,66.2027311
7703,0,,,
7704,0,,,
7705,0,,,
7706,0,,,
7707,2,0,131.971542,92.9149478
7708,0,,,
7709,1,0,83.0215659,54.1936366
7710,1,0,99.6937876,115.030708
7711,0,,,
7712,1,0,100.626882,198.421264
7713,1,1,78.7428585,84.5820447
7714,0,,,
7715,0,,,
7716,0,,,
7717,0,,,
7718,0,,,
7719,0,,,
7720,0,,,
7721,0,,,
7722,0,,,
7723,0,,,
7724,0,,,
7725,0,,,
7726,0,,,
7727,0,,,
7728,1,0,157.705654,98.7419781
7729,1,1,75.5991388,97.0640236
7730,0,,,
7731,1,0,86.818976,82.6406276
7732,0,,,
7733,0,,,
7734,0,,,
7735,0,,,
7736,1,1,112.223787,100.227016
7737,2,1,138.00246,108.139817
7738,1,0,142.015096,126.626901
7739,0,,,
7740,0,,,
7741,1,1,80.5032432,72.3767328
7742,0,,,
7743,0,,,
7744,0,,,
7745,1,0,107.416007,102.337334
7746,1,0,82.5148238,111.967263
7747,0,,,
7748,1,0,105.79747,75.6431517
7749,0,,,
7750,0,,,
7751,0,,,
7752,1,0,85.5918638,111.788223
7753,1,0,93.8637276,68.1895972
7754,0,,,
7755,0,,,
7756,0,,,
7757,1,1,85.7548155,80.5975551
7758,1,1,124.775759,71.6374156
7759,1,1,88.2276268,75.1151327
7760,1,1,108.44879,76.5284284
7761,0,,,
7762,2,0,120.316088,72.4000349
7763,0,,,
7764,0,,,
7765,0,,,
7766,0,,,
7767,0,,,
7768,1,0,119.064912,66.4569526
7769,1,1,105.234728,69.9004728
7770,1,1,132.000387,74.8755031
7771,0,,,
7772,0,,,
7773,1,1,112.61499,81.2913203
7774,1,1,95.4335809,66.2931234
7775,1,0,84.1471202,54.7722722
7776,1,1,69.9557228,87.0620741
7777,1,1,84.6955425,122.345542
7778,0,,,
7779,0,,,
7780,1,0,47.5174191,71.0344878
7781,0,,,
7782,1,0,92.1136334,92.2839193
7783,1,1,106.990616,101.343537
7784,0,,,
7785,2,1,110.22704,78.2123963
7786,0,,,
7787,1,1,108.378419,82.2353249
7788,0,,,
7789,1,1,85.5407435,83.8150896
7790,0,,,
7791,1,0,78.0170457,161.611652
7792,0,,,
7793,1,0,136.373182,34.6975134
7794,1,1,80.2391831,78.782306
7795,0,,,
7796,0,,,
7797,1,0,168.525023,152.143276
7798,1,0,94.4004032,109.819083
7799,0,,,
7800,0,,,
7801,0,,,
7802,1,1,112.258691,89.539714
7803,2,0,117.890723,62.9163104
7804,1,0,91.1345942,74.8967255
7805,1,1,85.9371073,185.516908
7806,1,0,69.3640231,73.7395184
7807,0,,,
7808,0,,,
7809,1,0,109.519348,94.2879121
7810,1,0,129.945001,72.5257045
7811,0,,,
7812,2,0,115.130986,80.2126617
7813,1,0,78.9820569,88.7190486
7814,0,,,
7815,0,,,
7816,0,,,
7817,0,,,
7818,1,1,79.079026,131.339809
7819,1,1,171.436487,117.002677
7820,1,1,127.976158,82.411621
7821,1,0,180.447905,69.1447139
7822,1,0,77.4232406,90.0588646
7823,1,0,90.4378383,77.9366384
7824,0,,,
7825,0,,,
7826,0,,,
7827,1,1,70.3434527,81.4013432
7828,0,,,
7829,1,1,105.100805,118.615036
7830,1,1,104.216295,81.1364784
7831,0,,,
7832,0,,,
7833,2,0,126.636149,69.8783213
7834,0,,,
7835,2,1,150.698109,80.5048405
7836,0,,,
7837,0,,,
7838,2,0,82.126862,122.716412
7839,0,,,
7840,0,,,
7841,1,0,122.879834,86.7027032
7842,0,,,
7843,1,1,138.456364,55.3018899
7844,0,,,
7845,1,1,126.440147,78.2370102
7846,1,1,173.995985,102.249997
7847,1,0,118.667653,84.2927037
7848,1,1,94.7641027,79.1805127
7849,1,0,89.437285,61.0999356
7850,1,0,85.546246,79.3070501
7851,1,1,76.6542394,43.9598996
7852,1,0,82.6507413,70.0890579
7853,0,,,
7854,1,1,97.5379248,80.1009156
7855,1,0,72.8342361,86.3891545
7856,0,,,
7857,0,,,
7858,0,,,
7859,0,,,
7860,0,,,
7861,0,,,
7862,0,,,
7863,1,1,232.015176,118.476332
7864,0,,,
7865,0,,,
7866,1,0,87.6652826,73.2217399
7867,1,1,107.027699,84.3123027
7868,0,,,
7869,0,,,
7870,1,0,118.540507,83.2422198
7871,1,1,116.163853,95.5328635
7872,0,,,
7873,1,0,73.1642078,91.3191485
7874,0,,,
7875,0,,,
7876,0,,,
7877,1,0,92.2392325,63.0732974
7878,1,0,76.0519028,95.8188165
7879,0,,,
7880,1,1,67.2474297,94.3223409
7881,1,1,109.580039,90.8197708
7882,0,,,
7883,0,,,
7884,0,,,
7885,1,0,97.7986326,108.157094
7886,1,1,112.79165,105.280468
7887,0,,,
7888,0,,,
7889,0,,,
7890,0,,,
7891,0,,,
7892,0,,,
7893,2,1,97.2892046,71.1245383
7894,1,0,82.4334469,85.2266608
7895,0,,,
7896,1,1,115.967152,77.9702855
7897,0,,,
7898,2,1,104.679414,85.2282198
7899,0,,,
7900,0,,,
7901,1,1,83.7600042,89.2062392
7902,0,,,
7903,0,,,
7904,0,,,
7905,1,0,139.708111,48.9590472
7906,1,0,88.6281971,107.293205
7907,1,0,93.4611158,66.3372218
7908,1,0,97.0856528,105.411464
7909,0,,,
7910,1,0,96.1951253,75.1117428
7911,0,,,
7912,0,,,
7913,2,0,76.7123517,72.5137861
7914,0,,,
7915,1,1,93.3648144,96.2077931
7916,1,1,130.17605,132.804616
7917,0,,,
7918,1,1,132.84481,54.108014
7919,0,,,
7920,0,,,
7921,0,,,
7922,0,,,
7923,0,,,
7924,0,,,
7925,0,,,
7926,2,0,126.127135,75.12331
7927,0,,,
7928,1,1,104.021642,77.874831
7929,0,,,
7930,0,,,
7931,1,1,125.721801,77.3213936
7932,0,,,
7933,0,,,
7934,1,0,131.437459,85.6261291
7935,1,0,263.128883,47.5609101
7936,0,,,
7937,1,0,141.723736,82.1424291
7938,0,,,
7939,0,,,
7940,0,,,
7941,0,,,
7942,0,,,
7943,0,,,
7944,0,,,
7945,0,,,
7946,0,,,
7947,0,,,
7948,2,1,75.4609806,78.45315
7949,1,1,123.224536,201.14192
7950,0,,,
7951,1,0,212.88559,109.670591
7952,0,,,
7953,1,1,102.004994,69.1210962
7954,1,1,114.343434,94.5797805
7955,0,,,
7956,0,,,
7957,0,,,
7958,0,,,
7959,0,,,
7960,1,0,151.622792,67.1128738
7961,1,0,120.453986,94.4363658
7962,0,,,
7963,1,0,124.440801,67.8574031
7964,0,,,
7965,0,,,
7966,2,1,134.153953,74.7165218
7967,0,,,
7968,2,0,115.142206,87.2866734
7969,0,,,
7970,2,1,99.2401628,61.1895681
7971,0,,,
7972,0,,,
7973,0,,,
7974,1,0,102.715918,71.0609172
7975,0,,,
7976,0,,,
7977,0,,,
7978,0,,,
7979,0,,,
7980,1,0,88.3639166,83.8462808
7981,0,,,
7982,0,,,
7983,0,,,
7984,1,1,279.553754,191.053322
7985,0,,,
7986,0,,,
7987,0,,,
7988,0,,,
7989,0,,,
7990,0,,,
7991,0,,,
7992,0,,,
7993,0,,,
7994,1,0,96.9899904,102.632924
7995,1,0,138.12302,49.1610249
7996,0,,,
7997,0,,,
7998,1,1,149.985113,55.6470229
7999,0,,,
8000,0,,,
8001,0,,,
8002,0,,,
8003,0,,,
8004,1,1,72.7498062,73.3543997
8005,0,,,
8006,0,,,
8007,0,,,
8008,1,1,138.95052,82.8850926
8009,0,,,
8010,0,,,
8011,1,0,127.16604,86.7432752
8012,0,,,
8013,1,0,64.1341276,98.0866509
8014,0,,,
8015,0,,,
8016,1,0,257.296306,101.840597
8017,0,,,
8018,1,0,81.8664961,119.599074
8019,1,0,152.563539,57.6912807
8020,0,,,
8021,0,,,
8022,0,,,
8023,0,,,
8024,0,,,
8025,1,1,99.8859475,72.6463528
8026,0,,,
8027,1,1,84.1023668,77.0756314
8028,0,,,
8029,0,,,
8030,1,1,106.513373,75.3143716
8031,0,,,
8032,1,0,122.658838,93.0058743
8033,0,,,
8034,1,0,65.8152023,81.528387
8035,0,,,
8036,0,,,
8037,0,,,
8038,0,,,
8039,1,1,93.9128712,46.9177293
8040,1,0,169.483913,93.2838876
8041,1,0,118.230982,78.5308489
8042,1,1,122.192477,67.1667397
8043,0,,,
8044,1,0,56.3420814,62.1533581
8045,0,,,
8046,1,1,237.275371,53.0289018
8047,0,,,
8048,0,,,
8049,1,1,127.857972,74.3245827
8050,1,1,127.215682,79.1164254
8051,0,,,
8052,0,,,
8053,0,,,
8054,0,,,
8055,0,,,
8056,0,,,
8057,0,,,
8058,0,,,
8059,0,,,
8060,0,,,
8061,0,,,
8062,1,1,59.939172,79.3832417
8063,0,,,
8064,0,,,
8065,0,,,
8066,1,0,141.029409,58.0355134
8067,0,,,
8068,1,1,106.573816,78.6829557
8069,1,0,115.834826,68.2618648
8070,1,1,126.677311,45.0001907
8071,0,,,
8072,0,,,
8073,0,,,
8074,1,0,93.2002253,69.6181583
8075,1,1,72.8140503,98.9476927
8076,0,,,
8077,1,0,86.9224159,109.640952
8078,1,1,132.453881,79.386919
8079,2,0,103.04295,61.1414627
8080,0,,,
8081,1,1,105.533848,90.7070543
8082,0,,,
8083,1,0,249.684275,180.785146
8084,1,0,121.243198,113.702085
8085,1,1,97.4655846,83.7440977
8086,1,1,85.5327277,94.4241143
8087,1,1,140.669652,84.0364389
8088,0,,,
8089,1,1,121.158749,83.0487423
8090,1,0,106.689961,93.2927752
8091,1,1,81.2987985,106.292772
8092,0,,,
8093,1,0,123.263395,91.0114176
8094,0,,,
8095,0,,,
8096,0,,,
8097,0,,,
8098,0,,,
8099,0,,,
8100,0,,,
8101,0,,,
8102,0,,,
8103,2,0,113.924149,79.6326579
8104,1,1,108.560424,80.8409251
8105,0,,,
8106,1,0,189.186707,135.272586
8107,0,,,
8108,1,1,85.3669952,73.6982668
8109,1,0,81.2893636,61.9897464
8110,1,0,91.4035266,113.00813
8111,0,,,
8112,0,,,
8113,0,,,
8114,0,,,
8115,0,,,
8116,1,0,78.9905345,74.8033787
8117,0,,,
8118,1,1,69.0931489,114.482253
8119,1,0,82.3211454,81.1585331
8120,0,,,
8121,1,1,89.2444107,74.1990543
8122,2,0,138.64378,37.7609945
8123,0,,,
8124,0,,,
8125,0,,,
8126,0,,,
8127,0,,,
8128,0,,,
8129,0,,,
8130,2,1,178.993059,96.8146854
8131,1,1,128.69037,88.0948753
8132,1,1,63.4523665,57.8516312
8133,0,,,
8134,1,1,79.8994159,87.8955744
8135,0,,,
8136,1,0,129.861379,68.0202806
8137,1,0,91.4799734,81.7405327
8138,0,,,
8139,1,0,56.9749389,61.3271452
8140,1,1,107.70203,70.3677484
8141,0,,,
8142,1,1,64.2172896,88.8545211
8143,1,1,73.8651128,60.7066517
8144,1,0,147.509056,84.5813918
8145,1,1,87.7394098,52.5083333
8146,0,,,
8147,0,,,
8148,1,1,112.691774,74.3504635
8149,1,0,97.6637541,86.079806
8150,1,1,134.663815,79.6651688
8151,1,1,117.942502,66.441609
8152,0,,,
8153,1,0,167.498566,61.0357228
8154,0,,,
8155,1,0,72.9341796,80.4561006
8156,0,,,
8157,2,1,93.5117783,115.984225
8158,1,1,77.5264699,122.447493
8159,1,0,89.1636641,66.1890672
8160,0,,,
8161,1,1,62.2897919,78.2388335
8162,0,,,
8163,0,,,
8164,0,,,
8165,0,,,
8166,0,,,
8167,1,0,117.961424,65.3108787
8168,0,,,
8169,0,,,
8170,1,0,80.4769228,94.1579459
8171,0,,,
8172,0,,,
8173,0,,,
8174,0,,,
8175,0,,,
8176,1,1,124.711569,76.7161158
8177,0,,,
8178,0,,,
8179,0,,,
8180,0,,,
8181,0,,,
8182,1,1,129.748751,79.3520719
8183,0,,,
8184,0,,,
8185,0,,,
8186,1,1,128.950249,87.5428852
8187,0,,,
8188,1,1,67.8380138,76.92738
8189,0,,,
8190,0,,,
8191,1,0,141.823526,86.6775527
8192,1,0,80.6843187,100.202184
8193,0,,,
8194,1,0,139.796946,75.2229385
8195,0,,,
8196,0,,,
8197,0,,,
8198,0,,,
8199,0,,,
8200,0,,,
8201,0,,,
8202,0,,,
8203,0,,,
8204,0,,,
8205,0,,,
8206,1,1,85.1275089,88.95297
8207,0,,,
8208,1,1,70.5563194,82.5647293
8209,0,,,
8210,1,1,79.141756,86.2838864
8211,0,,,
8212,0,,,
8213,0,,,
8214,1,0,127.542329,33.8526253
8215,0,,,
8216,1,1,123.289237,79.2797507
8217,0,,,
8218,1,0,123.064691,73.6233633
8219,0,,,
8220,0,,,
8221,2,1,145.786358,86.8758111
8222,1,1,85.7668235,53.7698636
8223,1,0,117.375065,91.4297173
8224,0,,,
8225,1,1,116.743952,105.167469
8226,1,1,100.846403,102.487069
8227,0,,,
8228,1,1,160.761385,101.513503
8229,1,1,122.407197,72.5021577
8230,1,1,126.248288,71.686326
8231,0,,,
8232,2,1,118.213216,81.3348187
8233,0,,,
8234,1,0,140.740661,72.8543239
8235,0,,,
8236,2,1,108.6065,66.4682929
8237,1,0,81.6063223,75.1237936
8238,0,,,
8239,1,1,123.079073,59.3367105
8240,1,0,116.511053,70.2700491
8241,0,,,
8242,0,,,
8243,1,0,109.347976,57.553348
8244,1,1,75.6312102,70.3904272
8245,0,,,
8246,0,,,
8247,0,,,
8248,1,0,156.936328,176.200375
8249,0,,,
8250,0,,,
8251,0,,,
8252,0,,,
8253,1,0,126.062421,86.241167
8254,1,1,135.312977,71.6923288
8255,0,,,
8256,1,1,123.212286,118.285281
8257,1,1,147.026305,52.7447612
8258,0,,,
8259,0,,,
8260,1,0,91.1147874,143.414631
8261,0,,,
8262,1,1,180.291297,101.324128
8263,0,,,
8264,1,0,120.467925,80.2081885
8265,1,1,77.823034,85.8216915
8266,1,0,124.679866,81.7396358
8267,0,,,
8268,0,,,
8269,1,0,127.907589,77.469753
8270,0,,,
8271,0,,,
8272,0,,,
8273,0,,,
8274,1,0,70.8506927,69.1524715
8275,1,1,135.97747,59.4668863
8276,0,,,
8277,0,,,
8278,0,,,
8279,0,,,
8280,0,,,
8281,0,,,
8282,1,1,201.660378,186.736749
8283,1,0,70.4778017,70.7747824
8284,0,,,
8285,1,0,128.814761,75.6234369
8286,1,1,155.726089,131.549788
8287,1,0,124.279664,64.2358715
8288,0,,,
8289,0,,,
8290,1,0,71.8645921,78.402303
8291,0,,,
8292,0,,,
8293,0,,,
8294,0,,,
8295,0,,,
8296,0,,,
8297,0,,,
8298,0,,,
8299,2,0,72.3076357,86.8753372
8300,1,1,110.472378,70.339718
8301,0,,,
8302,0,,,
8303,0,,,
8304,0,,,
8305,1,1,75.2506389,51.8406162
8306,1,1,260.823979,172.858977
8307,0,,,
8308,0,,,
8309,0,,,
8310,1,1,138.527433,99.4556796
8311,0,,,
8312,0,,,
8313,2,1,66.2091337,94.1048103
8314,0,,,
8315,0,,,
8316,0,,,
8317,1,0,88.4316817,62.1392512
8318,1,0,88.4721619,99.0478219
8319,0,,,
8320,1,0,105.833033,83.6543008
8321,1,1,71.0928605,86.0949735
8322,1,1,96.7355303,83.4094521
8323,1,0,61.8710483,81.1500837
8324,2,0,103.318946,95.2451031
8325,0,,,
8326,1,1,76.7386966,123.600855
8327,1,0,66.0627799,73.1808884
8328,0,,,
8329,1,0,98.1598758,68.8694961
8330,0,,,
8331,0,,,
8332,0,,,
8333,0,,,
8334,1,1,64.3338313,71.8226998
8335,0,,,
8336,0,,,
8337,0,,,
8338,0,,,
8339,0,,,
8340,0,,,
8341,1,0,115.218233,109.245659
8342,0,,,
8343,2,1,78.5051807,71.2759461
8344,0,,,
8345,1,0,150.051414,92.2297726
8346,0,,,
8347,1,0,113.982788,83.7284278
8348,1,1,82.8557546,85.7138655
8349,1,1,225.36755,55.2392149
8350,0,,,
8351,0,,,
8352,0,,,
8353,1,0,66.4282542,81.9899507
8354,0,,,
8355,0,,,
8356,1,1,110.889266,92.6638164
8357,0,,,
8358,1,1,112.734489,84.7120105
8359,0,,,
8360,0,,,
8361,1,0,53.5537737,64.6362758
8362,0,,,
8363,2,1,85.3115846,111.254851
8364,0,,,
8365,0,,,
8366,1,1,81.6944383,84.8275023
8367,0,,,
8368,0,,,
8369,1,0,127.093997,78.1164758
8370,1,1,83.2822417,76.5227706
8371,0,,,
8372,0,,,
8373,1,0,131.519899,80.3664054
8374,0,,,
8375,1,0,118.25122,82.6581032
8376,0,,,
8377,0,,,
8378,2,0,83.9127717,130.634002
8379,0,,,
8380,1,0,134.360701,115.766589
8381,0,,,
8382,0,,,
8383,0,,,
8384,0,,,
8385,0,,,
8386,0,,,
8387,0,,,
8388,1,1,86.183111,117.628781
8389,0,,,
8390,2,0,57.3099726,82.2907945
8391,0,,,
8392,1,1,79.7171773,123.086153
8393,0,,,
8394,0,,,
8395,0,,,
8396,0,,,
8397,0,,,
8398,0,,,
8399,0,,,
8400,0,,,
8401,1,1,75.9590643,112.843454
8402,0,,,
8403,2,0,74.4341594,56.2322501
8404,0,,,
8405,0,,,
8406,1,1,151.12908,75.9380719
8407,1,1,119.669241,85.2184035
8408,1,0,130.288141,139.050407
8409,1,1,109.936044,84.89105
8410,1,0,78.35283,82.6930416
8411,0,,,
8412,1,0,97.4217518,67.7219623
8413,0,,,
8414,1,0,273.015811,161.827577
8415,0,,,
8416,1,1,135.681857,73.8842506
8417,0,,,
8418,0,,,
8419,0,,,
8420,1,0,72.4348642,68.6162917
8421,0,,,
8422,1,0,114.557991,111.10226
8423,1,1,101.395622,71.0940781
8424,1,0,82.3263449,83.7810421
8425,0,,,
8426,1,0,115.31558,77.8656943
8427,0,,,
8428,1,1,85.4112657,121.092291
8429,0,,,
8430,0,,,
8431,0,,,
8432,0,,,
8433,1,1,111.672364,82.451779
8434,0,,,
8435,0,,,
8436,0,,,
8437,0,,,
8438,0,,,
8439,0,,,
8440,0,,,
8441,1,0,107.320394,129.78665
8442,1,0,141.605627,84.4364257
8443,1,1,82.4754549,66.3883796
8444,0,,,
8445,1,1,84.0035417,116.680384
8446,0,,,
8447,0,,,
8448,1,1,102.631928,59.6211927
8449,0,,,
8450,1,0,61.9369224,63.6175501
8451,0,,,
8452,0,,,
8453,0,,,
8454,0,,,
8455,1,1,77.4890142,81.9157407
8456,1,0,82.709056,101.677975
8457,0,,,
8458,0,,,
8459,1,1,94.1042416,60.8520155
8460,0,,,
8461,2,0,137.848265,82.4261977
8462,0,,,
8463,1,1,101.15755,72.1038885
8464,0,,,
8465,1,0,118.02043,85.1691085
8466,1,0,114.313071,72.884089
8467,1,0,126.634745,90.0193034
8468,0,,,
8469,0,,,
8470,0,,,
8471,1,0,129.426554,73.2900527
8472,1,0,383.04912,80.9486689
8473,0,,,
8474,0,,,
8475,1,0,136.639014,104.322284
8476,1,0,92.8135279,75.6048634
8477,1,1,100.13621,75.0022987
8478,0,,,
8479,0,,,
8480,0,,,
8481,0,,,
8482,0,,,
8483,1,0,89.5476133,76.6728579
8484,1,1,72.5996528,95.1210043
8485,0,,,
8486,1,1,96.1276757,90.7803346
8487,1,0,148.660559,61.9303286
8488,2,0,123.144043,72.2923478
8489,0,,,
8490,0,,,
8491,0,,,
8492,0,,,
8493,1,0,99.2238959,68.6989764
8494,0,,,
8495,0,,,
8496,2,0,110.119861,107.639286
8497,0,,,
8498,0,,,
8499,1,1,79.8637977,38.5100548
8500,0,,,
8501,0,,,
8502,0,,,
8503,0,,,
8504,1,0,84.038664,80.4333976
8505,0,,,
8506,0,,,
8507,0,,,
8508,0,,,
8509,0,,,
8510,0,,,
8511,1,0,180.240816,65.454791
8512,0,,,
8513,0,,,
8514,0,,,
8515,0,,,
8516,1,0,112.539011,93.633313
8517,1,1,106.864939,69.4507559
8518,0,,,
8519,0,,,
8520,0,,,
8521,0,,,
8522,0,,,
8523,0,,,
8524,1,1,73.011212,83.3793057
8525,0,,,
8526,2,1,105.743087,78.3594697
8527,1,0,135.803167,46.5965525
8528,1,0,114.942614,78.1039436
8529,0,,,
8530,0,,,
8531,0,,,
8532,2,0,77.5127412,103.53071
8533,0,,,
8534,0,,,
8535,0,,,
8536,0,,,
8537,0,,,
8538,0,,,
8539,0,,,
8540,0,,,
8541,1,1,182.180159,103.802044
8542,0,,,
8543,0,,,
8544,0,,,
8545,1,1,82.7270055,81.218008
8546,0,,,
8547,0,,,
8548,0,,,
8549,0,,,
8550,0,,,
8551,0,,,
8552,0,,,
8553,0,,,
8554,1,0,114.772918,89.5211797
8555,1,1,136.649855,62.4476607
8556,0,,,
8557,0,,,
8558,0,,,
8559,1,0,141.930524,85.6679186
8560,1,0,91.4500607,111.193756
8561,1,0,114.280517,53.4455684
8562,0,,,
8563,1,0,83.9086567,115.04136
8564,0,,,
8565,0,,,
8566,1,1,79.5549315,58.3486685
8567,1,0,75.0366812,60.043549
8568,1,1,119.152417,74.8430294
8569,0,,,
8570,0,,,
8571,0,,,
8572,1,1,134.454414,93.0907996
8573,1,0,143.84362,74.9784801
8574,0,,,
8575,0,,,
8576,0,,,
8577,2,1,78.8399363,60.2420815
8578,0,,,
8579,0,,,
8580,0,,,
8581,0,,,
8582,1,0,95.8995175,76.203664
8583,0,,,
8584,0,,,
8585,0,,,
8586,1,0,79.4530148,109.915178
8587,0,,,
8588,1,0,93.1391432,62.5038933
8589,1,0,101.509425,74.0013955
8590,0,,,
8591,0,,,
8592,2,1,102.114982,96.0147039
8593,0,,,
8594,1,0,245.049157,67.0254577
8595,0,,,
8596,0,,,
8597,1,0,92.1319217,104.174376
8598,0,,,
8599,0,,,
8600,1,0,108.094637,79.3861513
8601,0,,,
8602,1,0,122.973555,83.2751733
8603,0,,,
8604,0,,,
8605,1,1,78.5585208,108.826288
8606,0,,,
8607,1,1,69.9049451,75.8004077
8608,0,,,
8609,1,1,121.019126,80.0389807
8610,1,1,76.2133553,38.71172
8611,0,,,
8612,0,,,
8613,0,,,
8614,0,,,
8615,1,1,143.171049,40.1014638
8616,0,,,
8617,0,,,
8618,1,1,109.829872,127.58199
8619,0,,,
8620,0,,,
8621,0,,,
8622,2,1,105.830531,67.1133343
8623,0,,,
8624,1,1,99.5050656,84.9693003
8625,0,,,
8626,0,,,
8627,1,1,87.0214352,94.6448223
8628,0,,,
8629,1,0,116.089914,82.0625571
8630,1,1,85.8043915,130.77616
8631,0,,,
8632,0,,,
8633,1,0,108.699266,81.6244102
8634,0,,,
8635,0,,,
8636,1,1,132.969365,78.4567336
8637,1,1,121.588099,83.2901934
8638,1,0,49.6535312,78.0818361
8639,0,,,
8640,1,0,83.8453594,85.5845955
8641,1,1,127.488856,57.4178137
8642,1,0,77.1786164,70.9588025
8643,0,,,
8644,0,,,
8645,1,0,71.0200308,76.5099976
8646,0,,,
8647,1,0,96.5269046,73.1111461
8648,0,,,
8649,0,,,
8650,0,,,
8651,1,1,107.326912,57.5744979
8652,1,0,116.867949,87.5190829
8653,0,,,
8654,0,,,
8655,0,,,
8656,0,,,
8657,1,0,74.7200004,82.783741
8658,1,0,80.4028949,101.236224
8659,1,1,78.0027779,101.562176
8660,2,0,117.202492,97.2292217
8661,0,,,
8662,0,,,
8663,0,,,
8664,0,,,
8665,0,,,
8666,0,,,
8667,0,,,
8668,2,0,124.895252,73.9299761
8669,1,1,176.54133,153.576786
8670,0,,,
8671,0,,,
8672,1,1,72.4190141,70.8110765
8673,0,,,
8674,1,1,87.5087286,71.6074527
8675,0,,,
8676,0,,,
8677,0,,,
8678,0,,,
8679,0,,,
8680,0,,,
8681,0,,,
8682,0,,,
8683,0,,,
8684,1,1,73.9169118,121.749223
8685,0,,,
8686,0,,,
8687,1,1,65.6002372,111.352448
8688,1,0,156.209615,103.466258
8689,0,,,
8690,1,0,77.3194557,75.1545042
8691,0,,,
8692,0,,,
8693,0,,,
8694,1,1,86.4403706,66.2566495
8695,1,1,127.92485,77.2839694
8696,0,,,
8697,1,0,126.894,82.1499105
8698,1,1,115.008801,48.1475325
8699,0,,,
8700,1,1,123.355063,77.0208765
8701,0,,,
8702,0,,,
8703,0,,,
8704,1,0,84.0840317,121.884874
8705,1,1,123.270721,81.1992464
8706,0,,,
8707,0,,,
